DOLocationID,payment_type,congestion_surcharge,total_amount,tip_amount
23,1.0,0.0,113.04,0.0
221,1.0,0.0,62.65,0.0
23,1.0,0.0,94.63,0.0
23,1.0,0.0,69.38,0.0
23,1.0,0.0,92.76,0.0
44,1.0,0.0,72.72,2.75
245,1.0,0.0,86.72,2.75
206,1.0,0.0,50.1,0.0
221,1.0,0.0,68.37,0.0
221,1.0,0.0,73.07,0.0
23,1.0,0.0,79.59,0.0
23,1.0,0.0,72.37,0.0
115,1.0,0.0,45.24,2.75
23,1.0,0.0,64.35,0.0
23,1.0,0.0,93.3,0.0
23,1.0,0.0,62.23,0.0
156,1.0,0.0,90.19,2.75
23,1.0,0.0,64.58,0.0
115,1.0,0.0,59.16,0.0
23,1.0,0.0,103.13,0.0
23,1.0,0.0,68.92,0.0
23,1.0,0.0,102.1,0.0
44,1.0,0.0,74.38,2.75
118,1.0,0.0,91.95,0.0
251,1.0,0.0,55.56,0.0
206,1.0,0.0,67.12,0.0
156,1.0,0.0,67.43,0.0
23,1.0,0.0,95.21,0.0
156,1.0,0.0,61.78,0.0
23,1.0,0.0,74.62,0.0
23,1.0,0.0,84.02,0.0
23,1.0,0.0,61.72,0.0
23,1.0,0.0,67.83,0.0
214,1.0,0.0,52.79,0.0
115,1.0,0.0,86.19,0.0
156,1.0,0.0,71.93,0.0
23,1.0,0.0,61.33,0.0
23,1.0,0.0,97.8,0.0
23,1.0,0.0,65.26,0.0
206,1.0,0.0,68.34,0.0
23,1.0,0.0,95.84,0.0
23,1.0,0.0,76.11,0.0
6,1.0,0.0,58.9,2.75
156,1.0,0.0,84.38,0.0
206,1.0,0.0,67.19,0.0
23,1.0,0.0,75.16,0.0
115,1.0,0.0,80.07,0.0
23,1.0,0.0,70.52,0.0
23,1.0,0.0,72.27,0.0
245,1.0,0.0,107.53,2.75
156,1.0,0.0,61.58,0.0
23,1.0,0.0,102.26,0.0
23,1.0,0.0,94.47,0.0
206,1.0,0.0,74.42,2.75
23,1.0,0.0,55.65,0.0
23,1.0,0.0,91.67,0.0
156,1.0,0.0,97.29,2.75
156,1.0,0.0,99.29,2.75
115,1.0,0.0,78.29,2.75
156,1.0,0.0,98.79,2.75
115,1.0,0.0,75.79,2.75
156,1.0,0.0,99.29,2.75
172,1.0,0.0,29.05,2.75
221,1.0,0.0,27.55,2.75
251,1.0,0.0,99.79,2.75
115,1.0,0.0,59.05,2.75
23,1.0,0.0,138.41,2.75
23,1.0,0.0,87.29,2.75
156,1.0,0.0,29.55,2.75
23,1.0,0.0,26.05,2.75
115,1.0,0.0,31.05,2.75
156,1.0,0.0,99.29,2.75
156,1.0,0.0,99.79,2.75
44,1.0,0.0,49.55,2.75
156,1.0,0.0,99.29,2.75
115,1.0,0.0,54.05,2.75
187,1.0,0.0,99.79,2.75
44,1.0,0.0,48.55,2.75
115,1.0,0.0,64.55,2.75
221,2.0,0.0,85.04,0.0
156,1.0,0.0,99.29,2.75
156,1.0,0.0,99.79,2.75
156,1.0,0.0,96.79,2.75
156,1.0,0.0,97.79,2.75
23,1.0,0.0,66.79,2.75
115,1.0,0.0,71.79,2.75
156,1.0,0.0,97.79,2.75
156,1.0,0.0,99.29,2.75
23,1.0,0.0,70.29,2.75
115,2.0,0.0,4.3,0.0
156,1.0,0.0,99.79,2.75
156,1.0,0.0,97.79,2.75
23,1.0,0.0,74.79,2.75
156,1.0,0.0,99.29,2.75
156,1.0,0.0,98.29,2.75
115,1.0,0.0,53.79,2.75
115,1.0,0.0,58.3,2.75
221,1.0,0.0,20.3,0.0
156,1.0,0.0,99.29,2.75
115,1.0,0.0,74.8,2.75
156,1.0,0.0,99.79,2.75
44,1.0,0.0,53.55,2.75
115,1.0,0.0,54.55,2.75
156,1.0,0.0,99.29,2.75
156,1.0,0.0,97.79,2.75
23,2.0,0.0,96.3,0.0
187,1.0,0.0,44.05,2.75
115,1.0,0.0,75.79,2.75
84,2.0,0.0,6.8,0.0
109,2.0,0.0,7.8,0.0
156,1.0,0.0,99.79,2.75
5,2.0,0.0,106.54,0.0
156,1.0,0.0,98.79,2.75
23,3.0,0.0,4.8,0.0
23,2.0,0.0,4.8,0.0
23,2.0,0.0,109.66,0.0
156,2.0,0.0,7.8,0.0
251,1.0,0.0,96.91,2.75
156,1.0,0.0,13.55,2.75
156,1.0,0.0,99.79,2.75
251,1.0,0.0,98.79,2.75
156,1.0,0.0,95.79,2.75
156,1.0,0.0,97.79,2.75
23,1.0,0.0,69.29,2.75
23,1.0,0.0,86.79,2.75
206,2.0,0.0,52.8,0.0
156,1.0,0.0,99.29,2.75
118,1.0,0.0,40.0,0.0
156,1.0,0.0,99.29,2.75
156,1.0,0.0,98.79,2.75
115,2.0,0.0,6.3,0.0
221,1.0,0.0,34.55,2.75
115,1.0,0.0,26.55,2.75
206,1.0,0.0,52.54,5.0
156,1.0,0.0,99.29,2.75
187,1.0,0.0,99.79,2.75
23,1.0,0.0,49.79,2.75
156,1.0,0.0,99.79,2.75
23,1.0,0.0,69.79,2.75
156,1.0,0.0,99.29,2.75
23,1.0,0.0,91.29,2.75
245,2.0,0.0,37.8,0.0
156,1.0,0.0,99.79,2.75
115,1.0,0.0,74.29,2.75
156,1.0,0.0,94.79,2.75
187,1.0,0.0,41.05,2.75
44,1.0,0.0,38.05,2.75
115,1.0,0.0,51.55,2.75
115,1.0,0.0,75.29,2.75
156,1.0,0.0,92.95,0.0
187,1.0,0.0,75.82,0.0
221,1.0,0.0,101.22,0.0
23,1.0,0.0,100.67,0.0
251,1.0,0.0,83.59,0.0
115,1.0,0.0,56.66,0.0
221,1.0,0.0,67.88,0.0
23,1.0,0.0,64.15,0.0
156,1.0,0.0,91.79,0.0
221,1.0,0.0,85.98,0.0
214,1.0,0.0,54.45,0.0
23,1.0,0.0,65.84,0.0
23,1.0,0.0,67.72,0.0
156,1.0,0.0,79.69,2.75
221,1.0,0.0,45.75,0.0
23,1.0,0.0,95.44,0.0
23,1.0,0.0,72.72,0.0
214,1.0,0.0,74.93,0.0
23,1.0,0.0,95.75,0.0
6,1.0,0.0,83.21,0.0
23,1.0,0.0,62.86,0.0
23,1.0,0.0,76.4,0.0
23,1.0,0.0,56.45,0.0
221,1.0,0.0,52.54,0.0
6,1.0,0.0,62.51,0.0
221,1.0,0.0,79.87,0.0
221,1.0,0.0,67.75,0.0
23,1.0,0.0,45.55,0.0
23,1.0,0.0,57.37,0.0
221,1.0,0.0,57.85,0.0
23,1.0,0.0,70.21,0.0
221,1.0,0.0,89.75,0.0
23,1.0,0.0,66.0,0.0
156,1.0,0.0,77.77,0.0
23,1.0,0.0,79.06,0.0
23,1.0,0.0,63.71,0.0
187,1.0,0.0,72.04,0.0
23,1.0,0.0,53.64,0.0
115,1.0,0.0,69.82,0.0
23,1.0,0.0,82.41,0.0
23,1.0,0.0,54.04,0.0
23,1.0,0.0,62.78,0.0
206,1.0,0.0,85.81,0.0
23,1.0,0.0,79.13,0.0
23,1.0,0.0,74.01,0.0
115,1.0,0.0,81.59,0.0
23,1.0,0.0,60.33,0.0
23,1.0,0.0,40.49,0.0
115,1.0,0.0,59.43,0.0
118,1.0,0.0,61.99,0.0
23,1.0,0.0,89.39,0.0
23,1.0,0.0,62.83,0.0
221,1.0,0.0,61.72,0.0
23,1.0,0.0,60.04,0.0
214,1.0,0.0,34.64,2.75
221,1.0,0.0,81.23,0.0
118,1.0,0.0,59.54,0.0
115,1.0,0.0,53.33,0.0
221,1.0,0.0,77.32,0.0
221,1.0,0.0,85.52,0.0
23,1.0,0.0,69.1,0.0
118,1.0,0.0,58.7,0.0
221,1.0,0.0,77.72,0.0
115,1.0,0.0,84.38,0.0
23,1.0,0.0,65.57,0.0
23,1.0,0.0,69.9,0.0
115,1.0,0.0,32.32,2.75
44,1.0,0.0,67.29,2.75
23,1.0,0.0,97.07,0.0
187,1.0,0.0,68.74,0.0
251,1.0,0.0,61.28,0.0
115,1.0,0.0,60.29,0.0
23,1.0,0.0,52.42,0.0
23,1.0,0.0,69.13,0.0
115,1.0,0.0,46.59,2.75
23,1.0,0.0,86.55,0.0
6,1.0,0.0,60.73,0.0
23,1.0,0.0,67.13,0.0
23,1.0,0.0,65.66,0.0
23,1.0,0.0,57.45,0.0
115,1.0,0.0,45.92,0.0
221,1.0,0.0,112.25,0.0
23,1.0,0.0,39.5,0.0
221,1.0,0.0,57.3,0.0
6,1.0,0.0,101.25,0.0
156,1.0,0.0,101.25,0.0
5,1.0,0.0,60.0,2.75
156,1.0,0.0,65.4,0.0
6,1.0,0.0,88.5,0.0
23,1.0,0.0,73.5,0.0
23,1.0,0.0,83.5,0.0
221,1.0,0.0,70.8,0.0
115,1.0,0.0,49.2,2.75
23,1.0,0.0,101.25,0.0
206,1.0,0.0,120.5,0.0
6,1.0,0.0,91.0,0.0
6,1.0,0.0,57.3,0.0
23,1.0,0.0,83.5,0.0
6,1.0,0.0,101.25,0.0
23,1.0,0.0,76.0,0.0
251,1.0,0.0,86.0,0.0
23,1.0,0.0,101.25,0.0
206,1.0,0.0,54.6,0.0
23,1.0,0.0,106.75,0.0
23,1.0,0.0,106.75,0.0
23,1.0,0.0,101.25,0.0
23,1.0,0.0,86.0,0.0
23,1.0,0.0,86.0,0.0
23,1.0,0.0,76.0,0.0
23,1.0,0.0,76.0,0.0
23,1.0,0.0,83.5,0.0
23,1.0,0.0,106.75,0.0
23,1.0,0.0,91.0,0.0
23,1.0,0.0,76.0,0.0
115,1.0,0.0,83.5,0.0
23,1.0,0.0,76.0,0.0
23,1.0,0.0,91.0,0.0
251,1.0,0.0,68.1,0.0
23,1.0,0.0,86.0,0.0
23,1.0,0.0,70.8,0.0
245,1.0,0.0,98.5,2.75
156,1.0,0.0,104.0,0.0
23,1.0,0.0,62.7,0.0
156,1.0,0.0,86.0,0.0
23,1.0,0.0,106.75,0.0
251,1.0,0.0,68.1,0.0
23,1.0,0.0,68.1,0.0
23,1.0,0.0,78.5,0.0
23,1.0,0.0,76.0,0.0
23,1.0,0.0,76.0,0.0
23,1.0,0.0,70.8,0.0
206,1.0,0.0,29.0,2.75
221,1.0,0.0,104.0,0.0
115,1.0,0.0,51.9,0.0
221,1.0,0.0,73.5,0.0
23,1.0,0.0,104.0,0.0
23,1.0,0.0,78.5,0.0
156,1.0,0.0,106.75,0.0
221,1.0,0.0,101.25,0.0
23,1.0,0.0,86.0,0.0
23,1.0,0.0,104.0,0.0
156,1.0,0.0,91.0,0.0
156,1.0,0.0,104.0,0.0
23,1.0,0.0,112.25,0.0
214,1.0,0.0,57.3,0.0
23,1.0,0.0,104.0,0.0
23,1.0,0.0,51.9,0.0
23,1.0,0.0,76.0,0.0
251,1.0,0.0,93.5,0.0
115,1.0,0.0,74.62,0.0
23,1.0,0.0,78.5,0.0
221,1.0,0.0,76.0,0.0
156,1.0,0.0,68.1,0.0
221,1.0,0.0,88.5,0.0
23,1.0,0.0,83.5,0.0
23,1.0,0.0,88.5,2.75
118,1.0,0.0,65.4,0.0
251,1.0,0.0,68.1,0.0
156,1.0,0.0,91.0,0.0
23,1.0,0.0,60.0,0.0
23,1.0,0.0,109.5,0.0
214,1.0,0.0,78.5,0.0
206,1.0,0.0,49.2,0.0
6,1.0,0.0,91.0,0.0
6,1.0,0.0,86.0,0.0
115,1.0,0.0,104.0,0.0
115,1.0,0.0,49.2,2.75
115,1.0,0.0,76.0,0.0
206,1.0,0.0,76.0,0.0
23,1.0,0.0,86.0,0.0
251,1.0,0.0,78.5,0.0
206,1.0,0.0,96.0,2.75
23,1.0,0.0,78.5,0.0
23,1.0,0.0,68.1,0.0
245,1.0,0.0,81.0,2.75
23,1.0,0.0,91.0,0.0
6,1.0,0.0,57.3,0.0
6,1.0,0.0,73.5,0.0
23,1.0,0.0,83.5,0.0
156,1.0,0.0,68.1,2.75
